SOURCE,LINEAR_FEATURE_ID,WATERBODY_POLY_ID,NAMED_WATERSHED_ID,GNIS_ID,GNIS_NAME,FWA_WATERSHED_CODE,WATERSHED_CODE_50K,AREA_HA,DOWNSTREAM_PATH,WATERBODY_TYPE,WATERSHED_GROUP_CODE,CENTROID_LATITUDE,CENTROID_LONGITUDE
BCFWA Lakes,,700033427,,9340,Aleece Lake,100-190442-506118-140075-436842,120-506800-14800-43200,2.559084925,Hat Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,50.76556235,-121.6305742
BCFWA Lakes,,,,19738,Finney Lake,100-190442-506118-140075-489940,120-506800-14800-47200,14.65285325,Finney Creek > Hat Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,50.75638792,-121.6417938
BCFWA Lakes,,,,22592,Parke Lake,100-190442-506118-140075-690725-001800,120-506800-14800-67500-0050,5.727900924,Phil Creek > Hat Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,50.66902142,-121.6476055
BCFWA Lakes,,700032908,,13705,Blue Earth Lake,100-190442-506118-140075-821017,120-506800-14800-81000,11.29628361,Blue Earth Creek > Hat Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,50.5944014,-121.4903881
BCFWA Lakes,,700032917,,32498,Alkali Lakes,100-190442-506118-223425-169547-218252-722988,120-506800-23200-16800-2140,10.83754766,Allen Creek > Maiden Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.02335371,-121.5465496
BCFWA Lakes,,700032917,,32498,Alkali Lakes,100-190442-506118-223425-169547-218252-722988,120-506800-23200-16800-2140,0.087139609,Allen Creek > Maiden Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.02975046,-121.550058
BCFWA Lakes,,700032917,,32498,Alkali Lakes,100-190442-506118-223425-169547-218252-722988,120-506800-23200-16800-2140,2.487083347,Allen Creek > Maiden Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.03468853,-121.5487622
BCFWA Lakes,,700032917,,32498,Alkali Lakes,100-190442-506118-223425-169547-218252-722988,120-506800-23200-16800-2140,1.923859176,Allen Creek > Maiden Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.03036329,-121.5507685
BCFWA Lakes,,700032917,,32498,Alkali Lakes,100-190442-506118-223425-169547-218252-722988,120-506800-23200-16800-2140,3.89429721,Allen Creek > Maiden Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.03964715,-121.5501366
BCFWA Lakes,,,,34070,Loon Lake,100-190442-506118-272281,120-506800-28300,697.3751416,Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.10463097,-121.2493607
BCFWA Lakes,,,,35263,Upper Loon Lake,100-190442-506118-272281,120-506800-28300,144.9460103,Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.1845261,-121.0338479
BCFWA Lakes,,,,33049,Knife Lakes,100-190442-506118-272281-046777,120-506800-28300-04400,4.730366235,Wohlleben Creek > Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.11432121,-121.3696348
BCFWA Lakes,,,,33049,Knife Lakes,100-190442-506118-272281-046777,120-506800-28300-04400,2.809428307,Wohlleben Creek > Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.11489257,-121.3493434
BCFWA Lakes,,,,33049,Knife Lakes,100-190442-506118-272281-046777-871065,120-506800-28300-04400-8920,0.945772095,Wohlleben Creek > Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.11738271,-121.3628294
BCFWA Lakes,,,,33813,Hihium Lake,100-190442-506118-272281-222439,120-506800-28300-24000,352.7986967,Hihium Creek > Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.05447697,-121.1152142
BCFWA Lakes,,700032986,,32628,Dougherty Lake,100-190442-506118-272281-470954-369474,120-506800-28300-51300,7.504875842,Loon Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.1374044,-121.2509328
BCFWA Lakes,,,,35021,Rim Lake,100-190442-506118-305294,120-506800-32200,2.641317089,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.09001535,-121.4659193
BCFWA Lakes,,,,33375,Leighwood Lake,100-190442-506118-331391-320662,120-506800-34500-33200,24.20112913,Cutoff Valley Creek > Clinton Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.0306508,-121.6907234
BCFWA Lakes,,700034201,,32835,Barton Lake,100-190442-506118-331391-320662-057157,120-506800-34500-33200-0450,1.028981417,Cutoff Valley Creek > Clinton Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.10597151,-121.6162973
BCFWA Lakes,,,,35467,Three Mile Lake,100-190442-506118-223425-169547-218252-722988-467880-186747-240060,120-506800-34500-33200-0710,12.64190989,Allen Creek > Maiden Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.05799107,-121.5625306
BCFWA Lakes,,700032927,,39720,Duck Lakes,100-190442-506118-331391-320662-077074,120-506800-34500-33200-0710-0620,10.02589979,Cutoff Valley Creek > Clinton Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.07746284,-121.5951551
BCFWA Lakes,,700032927,,39720,Duck Lakes,100-190442-506118-331391-320662-077074,120-506800-34500-33200-0710-0620,0.76754901,Cutoff Valley Creek > Clinton Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.07654588,-121.5981644
BCFWA Lakes,,700032927,,39720,Duck Lakes,100-190442-506118-331391-320662-077074,120-506800-34500-33200-0710-0620,0.60629389,Cutoff Valley Creek > Clinton Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.07623495,-121.5999823
BCFWA Lakes,,,,2158,Salt Lake,100-190442-506118-331391-320662-050934,120-506800-34500-33200-0710-2400,10.4386038,Cutoff Valley Creek > Clinton Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.0744598,-121.5844667
BCFWA Lakes,,700032783,,32862,Beaverdam Lake,100-190442-506118-376433-811860,120-506800-38700-96800,155.2027928,Fiftynine Creek > Chasm Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.27439479,-121.6170607
BCFWA Lakes,,,,34236,Magnesia Lake,100-190442-506118-376433-811860,120-506800-38700-96800,29.76389056,Fiftynine Creek > Chasm Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.2338566,-121.583771
BCFWA Lakes,,,,35628,Trurans Lake,100-190442-506118-376433-811860-170856,120-506800-38700-96800-2100,53.66607979,Eleven Mile Creek > Fiftynine Creek > Chasm Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.22928615,-121.5915518
BCFWA Lakes,,,,33431,Little White Lake,100-190442-506118-376433-811860-463863,120-506800-38700-96800-4900,229.0687617,Fiftynine Creek > Chasm Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.27893574,-121.6884667
BCFWA Lakes,,700010663,,32680,East Camp Lake,100-190442-506118-466384,120-506800-48700,9.348448838,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.17880723,-121.2129674
BCFWA Lakes,,,,34815,Mokian Lake,100-190442-506118-482064-113256,120-506800-49600,6.3546907,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.1908522,-121.1953207
BCFWA Lakes,,,,34004,Hutchison Lake,100-190442-506118-501582-463988,120-506800-51900-18700-5390-9271,29.47232686,Fly Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.30924429,-121.2103544
BCFWA Lakes,,,,34278,Marsden Lake,100-190442-506118-501582-521045,120-506800-51900-31100,33.61041449,Fly Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.29978815,-121.2514033
BCFWA Lakes,,,,35414,Sodium Lake,100-190442-506118-501582-521045,120-506800-51900-31100,9.772669896,Fly Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.30239115,-121.2790779
BCFWA Lakes,,700083742,,34155,Crystal Lake,100-190442-506118-553154,120-506800-57600,157.5613116,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.45539742,-120.763745
BCFWA Lakes,,,,33427,Little Muskrat Lake,100-190442-506118-553154,120-506800-57600,10.3732671,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46473267,-120.8037233
BCFWA Lakes,,,,34411,Muskrat Lake,100-190442-506118-553154,120-506800-57600,31.82208939,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46103512,-120.7913534
BCFWA Lakes,,,,35225,Pressy Lake,100-190442-506118-553154,120-506800-57600,43.85109705,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.37067209,-121.0426331
BCFWA Lakes,,,,34870,Raspberry Lake,100-190442-506118-553154,120-506800-57600,20.1838253,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.45159983,-120.789919
BCFWA Lakes,,,,37460,Komori Lake,100-190442-506118-553154-215353,120-506800-57600-19500,18.90440054,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.35591283,-121.159805
BCFWA Lakes,,,,34609,McMahon Lake,100-190442-506118-553154-518315-540483,120-506800-57600-19500,34.7094994,Tin Cup Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.34308995,-121.2063412
BCFWA Lakes,,,,3454,Tin Cup Lake,100-190442-506118-553154-518315-540483,120-506800-57600-19500,72.81953941,Tin Cup Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.35791072,-121.1832734
BCFWA Lakes,,,,34475,Nolan Lake,100-190442-506118-553154-518315-352286,120-506800-57600-19500-0280-7786,83.0272421,Nolan Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.41689507,-121.1383755
BCFWA Lakes,,700084088,,35980,Bandello Lake,100-190442-506118-553154-381906-681826,120-506800-57600-28600,6.624163379,Whitley Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.34879578,-120.9974227
BCFWA Lakes,,,,33831,Home Lake,100-190442-506118-553154-306407,120-506800-57600-28600,18.21651843,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.33780492,-121.0156067
BCFWA Lakes,,,,32585,Jim Lake,100-190442-506118-553154-518315-352286-250748,120-506800-57600-31200-8075,125.8023948,Nolan Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.40041954,-121.1166276
BCFWA Lakes,,,,34795,Peel Lake,100-190442-506118-553154-501219,120-506800-57600-46500,21.74788601,Graham Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.38291466,-120.8062184
BCFWA Lakes,,,,33504,Green Lake,100-190442-506118-553154-518315,120-506800-57600-48200,2881.642377,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.40702683,-121.2138932
BCFWA Lakes,,,,35580,Lake of the Woods,100-190442-506118-553154-518315,120-506800-57600-48200,23.15525644,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.42995796,-121.0321307
BCFWA Lakes,,,,33419,Little Green Lake,100-190442-506118-553154-518315,120-506800-57600-48200,147.3826449,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.43560056,-121.0568736
BCFWA Lakes,,,,34042,Jack Frost Lake,100-190442-506118-553154-518315-310535,120-506800-57600-48200-5180,36.85921655,Watch Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.50564693,-121.0221212
BCFWA Lakes,,,,35509,Watch Lake,100-190442-506118-553154-518315-310535,120-506800-57600-48200-5180,241.0042758,Watch Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46067208,-121.1030971
BCFWA Lakes,,,,33421,Little Horse Lake,100-190442-506118-553154-518315-352829,120-506800-57600-48200-5180-0610,55.7317872,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.45414839,-121.1531994
BCFWA Lakes,,,,33602,Gwenie Lake,100-190442-506118-553154-518315-700673,120-506800-57600-48200-5180-1260,38.00823813,Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.50236639,-121.1519241
BCFWA Lakes,,,,35181,Taylor Lake,100-190442-506118-553154-518315-700673,120-506800-57600-48200-5180-1260,78.16677743,Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.48985698,-121.2546046
BCFWA Lakes,,,,35112,Si Lake,100-190442-506118-553154-518315-310535-159634,120-506800-57600-48200-5180-1440,6.179393989,Si Creek > Watch Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.48678651,-121.0957067
BCFWA Lakes,,,,35308,Round Lake,100-190442-506118-553154-518315-436686,120-506800-57600-48200-7330,52.3894966,Boyd Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.43909082,-121.2379802
BCFWA Lakes,,,,35541,Wilkinson Lake,100-190442-506118-553154-518315-436686,120-506800-57600-48200-7330,11.76786264,Boyd Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.4325242,-121.2319899
BCFWA Lakes,,700083790,,33224,Bishop Lake,100-190442-506118-553154-518315-909924,120-506800-57600-48200-9210,39.56566538,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.44513471,-121.4691595
BCFWA Lakes,,700083759,,33527,Bullock Lake,100-190442-506118-553154-518315-909924,120-506800-57600-48200-9210,75.47614485,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.45592288,-121.496804
BCFWA Lakes,,700083747,,34207,Davis Lake,100-190442-506118-553154-518315-909924-867616,120-506800-57600-48200-9210,93.39354335,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.4946936,-121.4198771
BCFWA Lakes,,,,32771,Eightythree Lake,100-190442-506118-553154-518315-909924,120-506800-57600-48200-9210,111.0682542,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.44328379,-121.4213634
BCFWA Lakes,,,,33088,Flat Lake,100-190442-506118-553154-518315-909924,120-506800-57600-48200-9210,284.5571844,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.48312636,-121.5381024
BCFWA Lakes,,700083997,,32658,Dundon Lakes,100-190442-506118-553154-518315-700673-156455,120-506800-57600-48200-9210-1150-197,9.161534982,Dundon Creek > Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.45827423,-121.2804827
BCFWA Lakes,,700083997,,32658,Dundon Lakes,100-190442-506118-553154-518315-700673-156455,120-506800-57600-48200-9210-1150-197,8.386871385,Dundon Creek > Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46348952,-121.2635705
BCFWA Lakes,,700083997,,32658,Dundon Lakes,100-190442-506118-553154-518315-700673-156455,120-506800-57600-48200-9210-1150-197,0.430859314,Dundon Creek > Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46353158,-121.2694128
BCFWA Lakes,,700083997,,32658,Dundon Lakes,100-190442-506118-553154-518315-700673-156455,120-506800-57600-48200-9210-1150-197,5.684521042,Dundon Creek > Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46249747,-121.2746231
BCFWA Lakes,,,,36757,Gracy Lake,100-190442-506118-553154-518315-700673-263814,120-506800-57600-48200-9210-1150-295,21.96588777,Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.47076267,-121.273293
BCFWA Lakes,,,,35604,Trapping Lake,100-190442-506118-553154-518315-700673-385810,120-506800-57600-48200-9210-1150-417,55.07140372,Taylor Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.50173595,-121.2888434
BCFWA Lakes,,,,32747,Keith Lake,100-190442-506118-553154-518315-824658-840649,120-506800-57600-48200-9210-2090,38.43575377,Eightyseven Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,BRID,51.53531247,-121.3272658
BCFWA Lakes,,,,35539,Wildhorse Lake,100-190442-506118-553154-518315-824658-840649-252822,120-506800-57600-48200-9210-2090-864,11.38021463,Eightyseven Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,BRID,51.52007774,-121.3040154
BCFWA Lakes,,,,32750,Kelsey Lake,100-190442-506118-553154-518315-909924-867616-609055,120-506800-57600-48200-9210-8480,22.53056539,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.52537305,-121.420422
BCFWA Lakes,,,,37528,Lesser Green Lake,100-190442-506118-553154-518315-538640,120-506800-57600-48200-9300,69.65681495,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.36499368,-121.2380506
BCFWA Lakes,,,,6950,River Lakes,100-190442-506118-553154-518315-542300-936007-604025-796311-812755-720871,120-506800-57600-48200-9840,5.229988166,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,River,GRNL,51.32300164,-121.5929421
BCFWA Lakes,,,,6950,River Lakes,100-190442-506118-553154-518315-542300-936007-604025-796311-812755-720871,120-506800-57600-48200-9840,4.940430564,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,River,GRNL,51.32018774,-121.5839836
BCFWA Lakes,,,,6950,River Lakes,100-190442-506118-553154-518315-542300-936007-604025-796311-812755-720871,120-506800-57600-48200-9840,19.19136151,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,River,GRNL,51.31559515,-121.5715293
BCFWA Lakes,,700083771,,33269,Boyd Lake,100-190442-506118-553154-518315-542657,120-506800-57600-48200-9870-8680,57.78141814,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.35889023,-121.3241773
BCFWA Lakes,,700083758,,3342,Cunningham Lake,100-190442-506118-553154-518315-542657-136111-975547-678106-923290,120-506800-57600-48200-9910,77.07752163,Cunningham Creek > Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.35608443,-121.4898103
BCFWA Lakes,,,,34060,Loch Lomond,100-190442-506118-553154-518315-542657-136111-975547-678106,120-506800-57600-48200-9910,71.28122215,Eightythree Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Unknown,GRNL,51.34746039,-121.3882429
BCFWA Lakes,,,,35206,Porter Lake,100-190442-506118-553154-577514-210656,120-506800-57600-53900-1400-4040,0.849266676,Orren Creek > Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.4730918,-120.9522858
BCFWA Lakes,,,,35333,Rutherford Lake,100-190442-506118-553154-941615,120-506800-57600-91500,79.06834569,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.46845894,-120.7503644
BCFWA Lakes,,700083841,,34142,Crescent Lake,100-190442-506118-553154-944015-148621,120-506800-57600-91900-0480,21.74119071,Rayfield River > Bonaparte River > Thompson River > Fraser River,Lake,GRNL,51.44790324,-120.7334205
BCFWA Lakes,,700002822,,33566,Campeau Lake,100-190442-506118-594588,120-506800-61400,12.49796107,Campeau Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.28791073,-120.9955662
BCFWA Lakes,,,,33428,Little Scot Lake,100-190442-506118-671947,120-506800-70000,9.770510889,Scot Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.25728279,-120.7973776
BCFWA Lakes,,,,34728,Scot Lake,100-190442-506118-671947,120-506800-70000,29.55881305,Scot Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.2431787,-120.761941
BCFWA Lakes,,,,35436,Spectacle Lake,100-190442-506118-675195,120-506800-70400,15.72276653,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.29219498,-120.8841587
BCFWA Lakes,,,,35077,Sharpe Lake,100-190442-506118-710131,120-506800-74100,64.34459677,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.31752316,-120.8315654
BCFWA Lakes,,700032781,,32410,Akehurst Lake,100-190442-506118-751953,120-506800-78100,215.5376214,Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.3392312,-120.4736682
BCFWA Lakes,,700032777,,32670,Eagan Lake,100-190442-506118-751953,120-506800-78100,409.4639612,Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.37287894,-120.7324627
BCFWA Lakes,,,,6911,Machete Lake,100-190442-506118-751953,120-506800-78100,482.8360631,Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.38331563,-120.5762567
BCFWA Lakes,,,,35585,Tobe Lake,100-190442-506118-751953-280739,120-506800-78100-28200,78.88362718,McDonald Creek > Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.43288432,-120.5504043
BCFWA Lakes,,,,32683,East Twin Lake,100-190442-506118-751953-280739-311767,120-506800-78100-28200-3480,23.55233748,Montana Creek > McDonald Creek > Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.46493246,-120.6225682
BCFWA Lakes,,,,34819,Montana Lake,100-190442-506118-751953-280739-311767,120-506800-78100-28200-3480,111.2434514,Montana Creek > McDonald Creek > Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.43134927,-120.6421852
BCFWA Lakes,,,,34477,Nomans Lake,100-190442-506118-751953-679275-038758,120-506800-78100-70800,18.35550633,Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.39486617,-120.479724
BCFWA Lakes,,,,32791,Emery Lake,100-190442-506118-751953-793334,120-506800-78100-83000,3.601118998,Edwin Creek > Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.3537702,-120.4560124
BCFWA Lakes,,,,35474,Tibbetts Lake,100-190442-506118-751953-821765,120-506800-78100-85700,4.645535109,Machete Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.34042492,-120.4563721
BCFWA Lakes,,,,33623,Hammer Lake,100-190442-506118-832333,120-506800-87000,65.10676121,Hammer Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.23864897,-120.7125782
BCFWA Lakes,,,,38166,Secret Lake,100-190442-506118-873989,120-506800-91400,28.8168239,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.20819819,-120.5772163
BCFWA Lakes,,700032877,,32934,Belcache Lake,100-190442-506118-912296,120-506800-95400,15.1050554,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.3431656,-120.4389433
BCFWA Lakes,,700032775,,33735,Caverhill Lake,100-190442-506118-912296,120-506800-95400,455.9889324,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.34020351,-120.4079486
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296,120-506800-95400,28.51681632,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.26429458,-120.4070346
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296,120-506800-95400,4.448200853,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.27450008,-120.4057359
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296,120-506800-95400,5.37734963,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.26968613,-120.4094556
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296,120-506800-95400,27.32718957,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.27930944,-120.3962173
BCFWA Lakes,,,,43768,Ramsay Lake,100-190442-506118-912296,120-506800-95400,6.793829232,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.2662324,-120.4288601
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296-317717,120-506800-95400-29900,4.058995884,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.28325885,-120.3689316
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296-317717,120-506800-95400-29900,29.63839921,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.28395223,-120.3802453
BCFWA Lakes,,,,34099,Lupin Lakes,100-190442-506118-912296-317717,120-506800-95400-29900,31.58861397,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.28349173,-120.356038
BCFWA Lakes,,,,37454,Keith Lake,100-190442-506118-912296-647793,120-506800-95400-66300,6.015337899,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.33407598,-120.3980563
BCFWA Lakes,,,,34245,Malcolm Lake,100-190442-506118-912296-647793,120-506800-95400-66300,16.41290256,Caverhill Creek > Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.33874169,-120.3940751
BCFWA Lakes,,700032950,,32795,Bogmar Lake,100-190442-506118-944771,120-506800-99700,8.748812135,Bonaparte River > Thompson River > Fraser River,Lake,BONP,51.22818825,-120.3823679
BCFWA Lakes,,,,20436,Nesbitt Lake,100-190442-563705-555196,120-564700,6.253895946,Thompson River > Fraser River,Lake,THOM,50.71959909,-121.1092291
BCFWA Lakes,,,,24947,Separating Lake,100-190442-563705,120-564700,8.152526423,Thompson River > Fraser River,Lake,THOM,50.74502841,-121.1132812
BCFWA Lakes,,,,15437,Stinking Lake,100-190442-590943,120-592200,23.73197466,Battle Creek > Thompson River > Fraser River,Lake,THOM,50.83972872,-121.1046148
BCFWA Lakes,,,,29270,Tsotin Lake,100-190442-590943-400441,120-592200-38800,36.06347464,Tsotin Creek > Battle Creek > Thompson River > Fraser River,Lake,THOM,50.83256641,-121.1627202
BCFWA Lakes,,700207860,,10574,Bull Lake,100-190442-679335-830401,120-681900,2.222398869,Upper Ranch Creek > Thompson River > Fraser River,Lake,THOM,50.72768568,-120.9316384
BCFWA Lakes,,700059115,,32398,Adler Lake,100-190442-712025,120-714600,37.21351811,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.14010496,-120.4341992
BCFWA Lakes,,700059180,,32505,Allie Lake,100-190442-712025,120-714600,10.87335504,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.1467531,-120.8490011
BCFWA Lakes,,700059286,,33984,Converse Lake,100-190442-712025,120-714600,5.174707791,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11205938,-120.8176622
BCFWA Lakes,,700059107,,34222,Deadman Lake,100-190442-712025,120-714600,46.71517941,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.12445599,-120.8815394
BCFWA Lakes,,,,33841,Hoover Lake,100-190442-712025,120-714600,21.54893017,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.13433754,-120.4244806
BCFWA Lakes,,,,34385,Mowich Lake,100-190442-712025,120-714600,28.12045598,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.03691341,-120.8942727
BCFWA Lakes,,,,35374,Skookum Lake,100-190442-712025,120-714600,16.15478825,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11041063,-120.8801146
BCFWA Lakes,,,,35403,Snohoosh Lake,100-190442-712025,120-714600,98.24103844,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.07973763,-120.8796948
